,ID,System,t,Y,target,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,U1,U2,U3,U4,U5,U6,U7,U8
297,1919324495810875858!,system_06,0.0,0.636115,2.139233,0.530176,0.442534,0.042783,0.502395,0.007908,0.639213,0.070785,0.128108,0.901449,0.95,0.942569,0.221396,0.174948,0.846101,-0.747957743704319,-1.2857441008090973,1.2317990362644196,0.585196889936924,-0.8255437090992928,0.04913325602137775,-0.33482472971081734,0.018351182341575623
298,667801263560615810!,system_06,0.0,0.449228,0.002175,0.433977,0.481346,0.359007,0.180001,0.738921,0.001143,0.25213,0.608062,0.036359,0.005127,0.298569,0.852852,0.158081,0.252711,1.80108180642128,1.9071590900421143,0.08714932855218649,0.36459850519895554,0.490236759185791,-0.39713817089796066,-0.41265837103128433,-0.10775065794587135
299,2016348236830666750!,system_06,0.0,0.188925,0.001455,0.284119,0.190824,0.440212,0.170879,0.214925,0.56603,0.211225,0.377447,0.003294,0.57872,0.90557,0.660258,0.540839,0.458628,0.9097700119018555,0.7166887074708939,0.03924642608035356,-0.9273549467325211,0.7074383795261383,0.4403408169746399,-0.33065569400787354,-0.5278034135699272
300,2049188764498884155!,system_07,0.0,0.224738,0.001877,0.003618,0.141284,0.63659,0.725696,0.008677,0.545061,0.216234,0.384701,1e-06,0.972415,0.016278,0.501375,0.26706,0.012782,1.6728128790855408,0.8134357333183289,0.5782295912504196,-0.33954833005554974,0.17597050964832306,-0.21211544796824455,-0.4391220062971115,0.10205561574548483
301,2283719727378827674!,system_07,0.0,0.170917,0.003821,0.559193,0.008895,0.083992,0.778683,0.725144,0.709526,0.192739,0.737129,0.596841,0.783972,0.452612,0.016452,0.823399,0.982049,0.48075120896101,-0.12326213717460632,0.37332314252853394,-1.0416774302721024,0.21611966751515865,-0.6925712302327156,0.006188575178384781,0.46149249002337456
302,824144024105712898!,system_07,0.0,0.166477,0.004932,0.599299,0.854521,0.000425,0.922996,0.004002,0.202465,0.092406,0.299199,0.293502,0.761899,0.092413,0.729589,0.254235,0.379512,1.59077987074852,2.000415623188019,-0.03793830703943968,0.40549014136195183,0.4340391233563423,-0.7249636352062225,-0.6630836874246597,0.424699604511261
303,632612085938528417!,system_07,0.0,0.013226,0.004792,0.471549,0.026691,0.396715,0.928308,0.816274,0.091675,0.164437,0.038141,0.413378,0.939084,0.61764,0.781555,0.317336,0.000168,1.9775876104831696,1.9665224254131317,0.10614417772740126,-0.40465518832206726,0.5144638121128082,-0.5380731672048569,-0.8768543303012848,-0.37159057706594467
304,423701746964772394!,system_07,0.0,0.177905,0.008142,0.021528,0.87676,0.281318,0.985458,0.666227,0.696577,0.613273,0.684031,0.36188,0.533584,0.988105,0.130052,0.928442,0.141737,0.5120581537485123,1.2173264473676682,-0.061223940923810005,0.9250479191541672,0.11821175366640091,-0.5408362299203873,-0.09329040069133043,0.01144399680197239
305,97457623660927231!,system_07,0.0,0.093876,2.205026,0.617427,0.003461,0.049909,0.668169,0.021565,0.106561,0.723927,0.005165,0.00127,0.266778,0.832984,0.234931,0.021302,0.107869,-0.21280553145334125,-0.8380248174071312,3.446517050266266,1.9525623619556427,-2.2467120587825775,-0.5440780054777861,1.0509971231222153,1.153840146958828
306,262140743869092115!,system_07,0.0,0.074197,0.005685,0.5139,0.157274,0.105382,0.057957,0.576872,0.142774,0.284941,0.004345,0.254975,0.249739,0.125532,0.507328,0.8255,0.529784,1.9086799025535583,2.378066599369049,-0.3540542274713516,-1.4046680331230164,0.6387835443019867,-0.8015859723091125,-0.5776523724198341,-0.2929273471236229
307,315670506067097784!,system_07,0.0,0.506908,0.004639,0.067903,0.94884,0.044019,0.012687,0.038161,0.003628,0.297184,0.428027,0.755797,0.387021,0.060976,0.139179,0.333904,0.809133,1.6140052378177643,1.5107804238796234,-0.48177164793014526,-0.6595121696591377,0.31128498539328575,-0.46892519295215607,-0.49612609297037125,0.025135953910648823
308,1981628331929498209!,system_07,0.0,0.695174,0.006355,0.975995,0.194727,0.502475,7.9e-05,0.140018,0.230302,0.055132,0.479018,0.571909,0.443938,0.126384,0.106597,0.643603,0.039025,1.8178701996803284,2.04298534989357,-0.35457511246204376,0.8827889859676361,0.11632736027240753,-0.4588191732764244,-0.31672585010528564,-0.08445430267602205
309,201389299950751833!,system_07,0.0,0.318877,0.004949,0.518295,0.068864,0.03673,0.5514,0.947564,0.500816,0.018663,0.555549,0.241579,0.288636,0.59035,0.254274,0.452221,0.153435,1.891197830438614,2.1062686443328857,-0.11518192337825894,-0.49071597307920456,0.6313927099108696,-0.8772751837968826,-0.5015750378370285,-0.4490051791071892
310,1217580222575572869!,system_07,0.0,0.009374,0.007774,0.646252,0.387664,0.836112,0.605456,0.01349,0.112874,0.982789,0.045348,0.245366,0.291674,0.082885,0.89823,0.205978,0.337167,2.134591966867447,2.3343805074691772,-0.16315815970301628,-0.09853490442037582,0.2233247309923172,-0.8078125268220901,-0.7194289118051529,-0.327994205057621
311,2152124262529059844!,system_07,0.0,0.13208,3.952027,0.676415,0.819573,0.620185,0.004683,0.002608,0.392765,0.1288,0.315439,0.779469,0.00017,0.006205,0.766891,0.01708,0.270078,0.07378207985311747,-0.13163517229259014,3.4559465646743774,1.7905670404434204,-2.892892003059387,-0.6894898265600204,0.9492812231183052,1.4755795449018478
312,1486289688032551036!,system_07,0.0,0.174848,0.301485,0.009357,0.063409,0.203751,0.711097,0.428588,0.325339,0.685527,0.511299,0.767665,0.965323,0.000128,0.994016,0.055552,0.118393,0.09399826265871525,-0.06232703197747469,-0.0671103848144412,-0.13422665931284428,0.10740633308887482,0.03145833592861891,-0.07075878418982029,-0.03946529561653733
313,1979189167785344503!,system_07,0.0,0.000934,0.971145,0.074871,0.002183,0.08399,0.958872,0.005027,0.271165,0.283485,0.078804,0.027313,0.432109,0.083527,0.001026,0.008315,0.538429,-0.6428767740726471,-0.7018424719572067,1.806713581085205,1.0965411961078644,-1.0540250390768051,0.21564612910151482,-0.12975277937948704,0.1712338849902153
314,459474825864615284!,system_07,0.0,0.031537,2.563268,0.191261,0.572921,0.114456,0.047555,0.517387,0.670165,0.146774,0.074815,0.587711,0.455164,0.35631,0.01794,0.714939,0.257251,0.12315708678215742,-0.5088681578636169,2.243744045495987,1.038004919886589,-1.8333042860031128,0.10565991327166557,1.07232566177845,0.6352322921156883
315,2091935627210505920!,system_07,0.0,0.906616,0.003096,0.038143,0.848269,0.003463,0.098851,0.125076,0.798373,0.407258,0.552633,0.078589,0.085248,0.91634,0.345459,0.737931,0.008609,1.7887546718120575,1.6042128503322601,-0.5721732005476952,-0.6794606149196625,0.7478946149349213,0.3980708196759224,-0.8636201769113541,-0.4012254700064659
316,1319929136959183304!,system_07,0.0,0.029152,0.005936,0.619761,0.123185,0.025872,0.85016,0.055059,0.346198,0.385321,0.362253,0.569785,0.738109,0.551884,0.85794,0.075781,0.507871,1.8533238768577576,1.6478012800216675,-0.06304388726130128,-0.9735255688428879,0.6943002864718437,-0.236737422645092,-0.9931630790233612,-0.2965453490614891
317,691302434910164625!,system_07,0.0,0.395724,4.198113,0.509974,0.00123,0.585007,0.229869,0.042621,0.004863,0.144718,0.223362,0.817974,0.003998,0.464442,0.97214,0.49921,0.458274,0.22096855379641056,-0.3936310391873121,4.19512414932251,2.233321636915207,-3.268851339817047,-0.673511803150177,1.6780719459056854,2.0576644092798233
318,1352125712272504634!,system_07,0.0,0.003133,2.698276,0.005371,0.000453,0.106931,0.549745,0.17778,0.896353,0.321089,0.101557,0.001918,0.397569,0.940967,0.449015,0.988608,0.250081,-0.4023493714630604,-1.6269759833812714,3.4681103229522705,1.7209512293338776,-2.26779106259346,-0.29621889255940914,0.6631539016962051,1.1795015633106232
319,2183982610773216986!,system_07,0.0,0.302491,4.194348,0.565478,0.640515,0.501909,0.168264,0.15257,0.12505,0.232559,0.000129,0.006962,0.082491,0.022269,0.35316,0.132792,0.873869,0.764734199270606,0.35152212530374527,5.4151952266693115,3.709375560283661,-3.391243726015091,-1.2862517088651657,3.0974215269088745,1.8196609914302826
320,2003925398192283587!,system_07,0.0,0.012498,2.320439,0.352052,0.329149,0.011479,0.373134,0.493731,0.172325,0.025351,0.09766,0.114817,0.137236,0.762728,0.140598,0.38095,0.0605,0.15583903121296316,-0.45025818422436714,3.181961953639984,1.914355754852295,-2.1660717725753784,-0.12639737594872713,1.230932131409645,1.3087965250015259
321,352981320776384051!,system_07,0.0,0.02503,0.003432,0.505162,0.086366,0.096321,0.033469,0.235263,0.248666,0.449791,0.705484,0.140529,0.773968,0.862888,0.032445,0.753256,0.069496,-0.0020424544454726856,0.003063917531108018,-0.002543324102589395,0.0028741620772052556,-0.0026710141191870207,-0.0014758740244360524,-0.0013470958183461335,-0.0023346682137344033
322,552553656341046463!,system_07,0.0,0.012113,0.006268,0.245296,0.331346,0.113634,0.838932,0.567074,0.080659,0.103312,0.17451,0.291025,0.438991,0.271373,0.942749,0.264018,0.382372,2.26643368601799,2.2213099598884583,-0.29887157306075096,-0.9265844821929932,0.83396877348423,-0.3428572565317154,-1.1700384467840195,-0.6399940699338913
323,1216268596164880875!,system_07,0.0,0.975883,4.876739,0.127007,0.015497,0.426215,0.18815,0.369525,0.380889,0.194689,0.029417,0.898711,0.0078,0.183521,0.106937,0.029269,0.008075,-0.42187581956386566,0.6071135848760605,3.8511030077934265,1.9795213341712952,-3.050959527492523,-0.7110436707735062,1.7107696831226349,2.096736431121826
324,1343599315421765677!,system_07,0.0,0.131116,0.005169,0.802995,0.738139,0.07178,0.448339,0.648645,0.009184,0.212688,0.024815,0.448259,0.142519,0.312979,0.018922,0.095835,0.5049,2.0378140211105347,2.354587882757187,-0.4611673951148987,-0.6148023530840874,0.6615345552563667,-1.095319241285324,-0.6428664028644562,0.06079646944999695
325,557756918384555667!,system_07,0.0,0.017928,0.003325,0.29348,0.605129,0.106623,0.09583,0.090573,0.097803,0.06009,0.725392,0.422311,0.093419,0.03119,0.55181,0.654412,0.008464,1.718762457370758,1.925011157989502,0.31178611516952515,0.4367101900279522,0.5175622329115868,-1.0611381381750107,-0.5101524218916893,0.26997218653559685
326,2087820001504418145!,system_07,0.0,0.592372,0.002544,0.37783,0.036685,0.181155,0.90853,0.260195,0.051028,0.280617,0.766503,0.06651,0.625892,0.018145,0.767023,0.989869,0.203694,1.361453339457512,1.0447819828987122,0.7242646664381027,0.33825916051864624,0.22121613938361406,-0.9504927413072437,-0.2740601673722267,0.21502858446910977
327,204824818836102278!,system_07,0.0,0.068633,0.005823,0.479342,0.021146,0.054209,0.414229,0.65816,0.462453,0.017754,0.925521,0.322592,0.367539,0.58635,0.05238,0.322934,6.1e-05,0.6725091226398945,0.4453825056552887,-0.12656224891543388,-0.37411218881607056,0.30207674391567707,0.3837667889893055,-0.14967950619757175,-0.1692628711462021
328,1721289254744521170!,system_07,0.0,0.682345,1.916547,0.258558,0.954866,0.4832,0.000648,0.569035,0.840726,0.862812,0.784158,0.174804,0.305754,0.923114,0.255703,0.355337,0.135228,-1.5924907326698303,-1.830444097518921,2.90829074382782,1.7616118490695953,-1.8291518688201904,-0.12304484657943249,0.3085175817832351,1.0517637892626226
329,1343281673193206907!,system_07,0.0,0.002878,2.788764,0.06737,0.10443,0.184236,0.162576,0.529668,0.337351,0.798078,0.009058,0.833376,0.358776,0.046659,0.023405,0.493479,0.535195,-0.29731116630136967,0.019690539222210646,2.691525459289551,1.7296970784664154,-1.739123210310936,-0.33438603579998016,1.281917229294777,1.0309028923511505
330,390764879651256049!,system_07,0.0,0.064869,0.005218,0.819187,0.711972,0.023764,0.140809,0.32733,0.088643,0.097797,0.663087,0.482941,0.345968,0.36955,0.544766,0.369241,0.203755,1.3672678768634796,2.001394361257553,0.36729611456394196,0.46868743747472763,0.4023950472474098,-1.09578375518322,-0.0760632292367518,-0.026389314676634967
331,128279427158811148!,system_07,0.0,0.13069,0.006715,0.69546,0.613756,0.647041,0.559778,0.042286,0.672817,0.273454,0.033595,0.092663,0.066378,0.037973,0.099351,0.242745,0.476597,2.529680997133255,2.386521488428116,-1.1819950193166733,-1.0643764287233353,0.31269530951976776,-0.6191570609807968,-1.0966809839010239,-0.3347284756600857
332,1276180572691661976!,system_07,0.0,0.245132,0.756218,0.874289,0.181867,0.287201,0.517313,0.548708,0.016847,0.009329,0.359546,0.005773,0.317753,0.00279,0.847584,0.866121,0.204669,-0.5085130333900452,-0.4913169890642166,1.644694596529007,0.7830493077635765,-1.12494358420372,-0.04469586513005197,0.2760851555503905,0.004590813419781625
333,2281857666712054452!,system_07,0.0,0.265646,1.861456,0.052153,0.209076,0.009635,0.246679,0.282445,0.650188,0.75563,0.245048,0.248142,0.691135,0.188837,0.413687,5.6e-05,0.417803,-0.7256557494401932,-1.3414193838834763,2.336364597082138,1.0267147421836853,-0.8002556227147579,-0.15714087337255478,0.4876359850168228,1.0509771555662155
334,2275456524444964195!,system_07,0.0,0.687337,0.006101,0.184715,0.421681,0.054923,0.078236,0.784308,0.19859,0.004148,0.158484,0.179807,0.278423,0.425257,0.834551,0.502797,0.170921,2.3450728356838226,2.286720484495163,-0.8863047212362289,-1.205093964934349,1.0310708433389664,0.5921008810400963,-1.507039874792099,-0.6810984686017036
335,975986885930202520!,system_07,0.0,0.011907,0.002662,0.133673,0.046129,0.047204,0.705303,0.972996,0.089468,0.756496,0.745056,0.552224,0.558255,0.707264,0.013622,0.015888,0.130011,0.5935493260622025,0.19394539296627045,0.06553192064166069,-0.4290981963276863,0.28850300144404173,-0.4236173555254936,-0.2351945172995329,0.02097048982977867
336,93361016903739152!,system_07,0.0,0.39516,0.005663,0.319255,0.000443,0.715976,0.011781,0.196855,0.011899,0.689809,0.204172,0.232537,0.075988,0.142619,0.202414,0.016446,0.121012,1.9212662279605865,1.7471988797187805,-0.1890140175819397,-0.3924798183143139,0.14043634198606014,-0.6881352066993713,-0.5813164263963699,-0.16990358382463455
337,278218626966919314!,system_07,0.0,0.004291,1.665131,0.007303,0.813038,0.987546,0.045331,0.000433,0.423144,0.062135,0.391642,0.227938,0.481115,0.55982,0.486092,0.183193,0.426568,-0.24690259248018265,-1.4966380894184113,2.1784414052963257,1.204270452260971,-1.822650283575058,0.14411421539261937,0.760746069252491,1.0760063230991364
338,1909306454127394917!,system_07,0.0,0.867159,4.807008,0.162924,0.001424,0.985393,0.600904,0.012264,0.941801,0.385208,0.069067,0.058368,0.32023,0.467922,0.617254,0.013063,0.549938,-0.26817502453923225,-0.9849773906171322,4.297286152839661,2.263382077217102,-2.950863838195801,-0.11221564933657646,2.256526470184326,2.268745243549347
339,1706400645876221344!,system_07,0.0,0.794624,1.976972,0.030579,0.01006,0.874196,0.397421,0.004927,0.029926,0.014261,0.077963,0.429507,0.929265,0.556352,0.883099,0.081634,0.004596,-1.1482385396957397,-1.310785949230194,2.510255843400955,0.9394153952598572,-1.01915093511343,0.3219794761389494,0.6698754951357841,0.8863940238952637
340,507369788591171084!,system_07,0.0,0.022169,2.167763,0.386537,0.861659,0.006194,0.641143,0.53801,0.171634,0.000886,0.264139,0.849092,0.066411,0.713472,0.007782,0.226115,0.050466,-0.2020463151857257,-0.6533127501606941,2.0720694065093994,1.2391960322856903,-1.5055340975522995,0.07083216495811939,0.26739048585295677,0.6877827146090567
341,1205626405235963549!,system_07,0.0,0.024315,2.802866,0.161411,0.067518,0.047918,0.00027,0.04861,0.206426,0.906616,0.090969,0.005729,0.146067,0.515356,0.108714,0.40769,0.128089,0.5710330177098513,-0.6459277272224426,3.693590819835663,2.2442792654037476,-3.586380183696747,-0.4194305780110881,1.7586783170700073,2.481512814760208
342,1189549240571577356!,system_07,0.0,0.048291,1.930037,0.083638,0.070488,0.073831,0.26158,0.011228,0.154964,0.370222,0.289217,0.148362,0.024438,0.623329,0.403867,0.680456,0.958145,-0.4105087462812662,-0.7657177969813347,2.24214568734169,1.684265285730362,-2.407826393842697,-0.12311452254652977,0.7614379897713661,0.8878921866416931
343,2106305514371041412!,system_07,0.0,0.110162,0.00124,0.273459,0.435825,0.056408,0.288399,0.121552,0.592083,0.402063,0.658084,0.030267,0.846692,0.078146,0.0097,0.355012,0.025764,0.5493235047906637,0.6818061023950577,-0.060001105070114136,0.9379451051354408,-0.013216563034802675,0.4744281768798828,0.019269749987870455,0.43105512112379074
344,394102172648432143!,system_07,0.0,0.010107,0.011752,0.991541,0.089472,0.123528,0.438477,0.152821,0.779596,0.045636,0.830343,0.157057,0.39351,0.157541,0.180711,0.583119,0.607365,0.7948066107928753,1.0866170041263103,-0.18661142140626907,-0.3763665743172169,0.49788279458880424,0.737597219645977,-0.07345394790172577,0.012568958103656769
345,857082356572183421!,system_07,0.0,0.077871,0.003064,0.116401,0.013613,0.46385,0.005397,0.068027,0.050029,0.014143,0.939186,0.764243,0.712082,0.135856,0.871426,0.936733,0.72404,0.591555543243885,0.3618679568171501,0.5483052025083452,-0.891043171286583,0.8035131394863129,0.8253398910164833,0.10971569642424583,0.33226072415709496
346,532829449106716332!,system_07,0.0,0.357756,0.007953,0.058863,0.12153,0.000937,0.010366,0.075358,0.26937,0.59428,0.105924,0.864585,0.352285,0.225621,0.625684,2.5e-05,0.005189,2.865670084953308,1.914844572544098,-1.4614392817020416,-1.774989664554596,0.7498209178447723,0.5689926818013191,-1.5798262059688568,-0.8230807185173035
347,1137359491815450000!,system_07,0.0,0.762487,1.972713,0.067534,0.365844,0.664484,0.548499,0.207367,0.020638,0.938783,0.507277,0.004492,0.027676,0.112933,0.501579,0.080056,0.057799,-0.710686307400465,-1.1196546964347363,3.281039595603943,1.6605537682771683,-2.689747780561447,0.4870051480829716,0.9208303987979889,1.019962638616562
348,416075316516995779!,system_07,0.0,0.864859,4.281535,0.458945,0.722169,0.149258,0.205481,0.564273,0.131665,0.058449,0.016834,0.178528,0.063044,0.103087,0.400424,0.004928,0.385497,0.46703395480290055,0.12081044167280197,4.684424698352814,2.3197049498558044,-2.8091325163841248,-1.2112443074584007,2.4707385897636414,1.7821074426174164
349,1710873482315062299!,system_07,0.0,0.366207,0.005585,0.653191,0.389144,0.04153,0.069814,0.033023,0.994195,0.505277,0.052467,0.616856,0.707368,0.302238,0.755587,0.640415,0.022353,2.9474517703056335,2.123084217309952,-0.8063922896981239,-1.7693005800247192,0.877618283033371,1.2238198220729828,-1.3366124778985977,-0.9539192318916321
350,1111696069665494553!,system_08,0.0,0.120578,0.548518,0.222363,7.5e-05,0.747763,0.480648,0.936434,0.337785,0.013984,0.526468,0.417937,0.344542,0.393994,0.117127,0.308014,0.041835,-0.47693631798028946,-0.6506534963846207,1.7682224214076996,0.38831841945648193,-0.8973251283168793,0.06946426847753173,0.035216277465224266,0.03769776155240834
351,1203982977874425323!,system_08,0.0,0.00566,0.002956,0.308593,0.036508,0.901765,0.472145,0.27864,0.255534,0.042346,0.494305,0.42283,0.01928,0.324931,0.105975,0.12674,0.23513,1.6648201942443848,0.7200163900852203,-0.05482668522745371,-1.2467805445194244,0.5176265314221382,-0.6582521423697472,-0.7636512070894241,-0.05383485555648804
352,911363490662033629!,system_08,0.0,0.364893,0.001017,0.361685,0.980101,0.083699,0.006064,0.09433,0.00089,0.001287,0.096361,0.062267,0.972286,0.355814,0.065361,0.132188,1.3e-05,0.4556082636117935,1.1411843299865723,0.18723376467823982,0.45500943809747696,0.08755225921049714,-0.4720292091369629,0.034749729093164206,0.033476848155260086
353,1329780170520370574!,system_08,0.0,0.826527,2.10633,0.103148,0.867975,0.18173,0.502727,0.892386,0.004622,0.174112,0.227475,0.104198,0.519224,0.156907,0.20055,0.026585,0.233051,-0.2106214165687561,-0.7519010379910469,2.794930338859558,1.7472527027130127,-2.216791093349457,-0.03145660925656557,1.1406138241291046,1.035109005868435
354,376435273928541454!,system_08,0.0,0.849578,0.00107,0.000586,0.01638,0.745345,0.36164,0.020312,0.751759,0.809894,0.282733,0.047673,0.982466,0.524433,0.527198,0.692042,0.449488,1.5953721106052399,0.8746965229511261,-0.377255167812109,-0.6790587082505226,0.07095496591136907,0.3268043249845505,-0.7019956856966019,-0.28369806706905365
355,1281516396274868974!,system_08,0.0,0.861663,3.176553,0.858396,0.233955,0.148128,0.49753,0.091691,0.018562,0.035207,0.110751,0.044555,0.25839,0.958642,0.00013,0.256445,0.768098,0.41940233297646046,-0.5014943173155189,3.787702441215515,2.597615510225296,-3.772835433483124,-0.6455174013972282,1.8610322773456573,2.106478363275528
356,1832921914791700610!,system_08,0.0,0.890905,0.013388,0.910284,0.49502,0.836553,0.452478,0.022814,0.046922,0.013068,0.002123,0.446744,0.180428,0.394301,0.979039,0.464006,0.381392,2.6032774746418,2.4551121294498444,-1.8329002559185028,0.19608309492468834,0.17213441710919142,-0.012191563844680786,-2.3025371730327606,-0.9912385195493698
357,1456185564242369731!,system_08,0.0,0.090933,1.559964,0.053209,0.046939,0.117334,0.835318,0.033602,0.069194,0.149415,0.111877,0.114549,0.76873,0.135178,0.768753,0.019768,0.873227,-0.9328014850616455,-0.9220434278249741,2.4007178246974945,1.4422173351049423,-1.7374797463417053,-0.29598740115761757,0.3287877980619669,0.6244227439165115
358,99074775645710216!,system_08,0.0,0.123204,0.003907,0.916696,0.807796,0.00728,0.245554,0.093606,0.831748,0.805593,0.502815,0.700997,0.012927,0.082395,0.787858,0.803425,0.046868,2.4150989651679993,2.709118962287903,-0.926562711596489,-0.349279023706913,0.7554793059825897,-0.5280226171016693,-0.3143910691142082,-0.6510071083903313
359,504518586314976534!,system_08,0.0,0.025386,0.00555,0.641972,0.096363,0.027244,0.021394,0.283665,0.071446,0.657933,0.066332,0.261477,0.074873,0.025225,0.491061,6.1e-05,0.040867,2.1787272095680237,2.169418543577194,-0.25808279775083065,-1.0133069977164268,0.6005191504955292,-0.781392976641655,-0.5917663797736168,-0.24293180368840694
360,1784567594180999798!,system_08,0.0,0.487518,0.022404,0.672052,0.055693,0.023135,0.150424,0.338893,0.024685,0.067028,0.460269,0.009073,0.790447,0.331432,0.794471,0.206483,0.784543,0.4766172766685486,1.0196203291416168,-0.37558814883232117,0.0929025155492127,0.5599129050970078,0.9069325104355812,0.04949985956773162,-0.2169749764725566
361,991271382121071215!,system_08,0.0,0.245056,0.004128,0.235801,0.450588,0.115465,0.911756,0.314225,0.068235,0.016948,0.284273,0.940748,0.645122,0.105933,0.257994,0.328138,0.122599,1.7941619455814362,2.2951481640338898,-0.22183381766080856,0.238116804510355,0.34560877829790115,-0.8954549729824066,-1.0106167644262314,0.19843199476599693
362,406251711619725724!,system_08,0.0,0.106726,0.922082,0.000307,0.951011,0.021785,0.094715,0.61704,0.522747,0.938556,0.397318,0.004585,0.419443,0.008273,0.853989,0.672659,0.131907,-1.085607387125492,-1.289818063378334,1.1163321137428284,-0.032119631592649966,-0.38071486353874207,-0.029248325154185295,0.04739282559603453,0.05238882452249527
363,1754222234450729699!,system_08,0.0,0.316217,0.004305,0.28658,0.194048,0.239944,0.48187,0.256855,0.967067,0.114351,0.538172,0.985842,0.597119,0.091823,0.166079,0.168985,0.063669,2.780604362487793,1.985296756029129,-1.1286280155181885,-0.9983678013086319,0.6038749888539314,0.5088306036777794,-0.8915678262710571,-0.24319040402770042
364,1220722880827501925!,system_08,0.0,0.259927,0.004171,0.64591,0.014053,0.305098,0.702948,0.039421,0.200616,0.001376,0.254153,0.557007,0.535969,0.209006,0.347618,0.587129,0.299847,2.095740407705307,2.2787763476371765,-0.15186353586614132,-0.43642348796129227,0.3302593007683754,-0.9121646583080292,-0.7190227210521698,-0.06391384545713663
365,926302162714439721!,system_08,0.0,0.293622,0.000899,0.006478,0.091569,0.009209,0.175551,0.82616,0.05261,0.873552,0.405188,0.19774,0.416499,0.05183,0.355236,0.563119,0.946141,1.2267441749572754,1.3089136183261871,0.31393907964229584,-0.48118794709444046,0.3708673343062401,-0.9035297483205795,-0.10627621971070766,0.2100602649152279
366,1731679814000591577!,system_08,0.0,0.306129,1.360496,0.666029,0.763454,0.31335,0.371385,0.036013,0.313802,0.000715,0.508943,0.619939,0.233851,0.017696,0.002098,0.408665,0.485112,-0.37961651384830475,-0.6096113994717598,1.85017329454422,0.9131093919277191,-1.1197407841682434,-0.19543446227908134,0.053017036989331245,0.3797934651374817
367,1485826684833714064!,system_08,0.0,0.43461,0.05394,0.885698,0.009529,0.037381,0.539517,0.041889,0.058181,0.711666,0.591333,0.000833,0.248192,0.116099,0.135104,0.009465,0.585501,0.3582785800099373,0.0823142733424902,-0.07687799166887999,-0.1900484375655651,0.06311195436865091,0.06331482902169228,-0.08082075044512749,-0.018062632298097014
368,1543548281580824129!,system_08,0.0,0.372053,0.004572,1.5e-05,0.145658,0.27897,0.55778,0.582023,0.462801,0.237996,0.23422,0.402999,0.095378,0.600166,0.535267,0.000635,0.816935,2.615679919719696,2.0530150532722473,-0.7329891324043274,-2.4008269011974335,0.8360820412635803,0.8276274055242538,-1.5286330878734589,-0.9609887897968292
369,1023117801808217304!,system_08,0.0,0.444915,1.830431,0.00741,0.743132,0.866654,0.112942,0.0958,0.763699,0.784169,0.473666,0.062126,0.656599,0.767579,0.802227,0.712783,0.076774,-1.070759940892458,-2.0455306470394135,3.0830911099910736,0.5591460391879082,-1.9194604754447937,0.9558202773332596,0.48710085824131966,0.7190863210707903
370,711408760567327741!,system_08,0.0,0.001759,4.13684,0.000588,0.03378,0.115694,0.691396,0.760613,0.359834,0.593378,0.022828,0.495645,0.002859,0.000446,0.308442,0.000501,0.302913,0.03623401094228029,0.5160341579467058,4.125565767288208,2.902142435312271,-3.553856670856476,-0.5963259637355804,2.1772425770759583,1.907995730638504
371,2111860320598238894!,system_08,0.0,0.01591,0.001889,0.920419,0.492376,0.064387,0.196304,0.681124,0.635758,0.224073,0.048572,0.034106,0.093715,0.418652,0.04843,0.406615,0.15335,2.1303225457668304,2.3969965875148773,-0.5284274965524673,-1.0401020795106888,0.7196322083473206,-1.0919897854328156,-0.6278752684593201,-0.395870678126812
372,1495104499814798304!,system_08,0.0,0.000464,0.005222,0.879058,0.017093,0.001161,0.311751,0.229467,0.009584,0.027124,0.267452,0.96273,0.297477,0.88285,0.474643,0.12575,0.064154,1.745213806629181,2.385078936815262,-1.5079222992062569,-0.48669881373643875,0.7905427888035774,0.40945371985435486,-0.720811665058136,-0.760268546640873
373,29079464851404175!,system_08,0.0,0.700406,2.200083,0.950263,0.649428,0.221491,5.1e-05,0.980754,0.231,0.48136,0.187523,0.046276,0.209049,0.914604,0.043717,0.053965,0.221661,-0.002085041254758835,-0.5763110928237438,2.5295313596725464,1.856542706489563,-1.8438469469547272,-0.5537553802132607,1.1946974098682404,0.8320830762386322
374,1182479477260895314!,system_08,0.0,0.530222,3.161555,0.220697,0.035866,0.629086,0.007119,0.164499,0.009676,0.06185,0.12019,0.650543,0.219417,0.149099,0.312141,0.030035,0.710417,0.0023993272334337234,0.08574562519788742,2.8371810913085938,1.7018290162086487,-2.7290271520614624,-0.5951326712965965,1.4029209315776825,1.309353157877922
375,1731606792758070221!,system_08,0.0,0.285561,0.000647,0.660318,0.200449,0.965776,0.001845,0.089158,0.01237,0.39467,0.420852,0.140707,0.850467,0.57455,0.046708,0.867479,0.093318,0.24710508435964584,0.5493432730436325,-0.1315549574792385,0.6974909603595734,-0.2182428576052189,0.5508023053407669,-0.10350587405264378,0.20325110107660294
376,925084248022331136!,system_08,0.0,0.008125,0.009296,0.099595,0.023365,0.179192,0.479566,0.610701,0.99982,0.169025,0.091057,0.838078,0.007644,0.309356,0.015779,0.383832,0.998332,3.784448981285095,2.5251484513282776,-1.0026854127645493,-3.5853291153907776,0.9505032896995544,1.2524429559707642,-1.7861678898334503,-1.2296987920999527
